Contig10660,747
Contig11136,753
737460_soapGraphK31,734
283924_soapGraphK61,812
531897_soapGraphK41,560
541941_soapGraphK41,672
276485_soapGraphK61,675
532711_soapGraphK41,567
298426_soapGraphK61,2277
291638_soapGraphK61,1099
400902_soapGraphK51,975
399908_soapGraphK51,941
279935_soapGraphK61,732
263121_soapGraphK61,533
396232_soapGraphK51,840
277905_soapGraphK61,697
374200_soapGraphK51,538
394994_soapGraphK51,811
285498_soapGraphK61,853
386742_soapGraphK51,666
279911_soapGraphK61,731
259213_soapGraphK61,505
268187_soapGraphK61,576
Contig6616,912
389092_soapGraphK51,700
292428_soapGraphK61,1154
Contig10468,1010
723459_soapGraphK31,561
Contig11337,838
Contig11335,820
295852_soapGraphK61,1510
533181_soapGraphK41,572
265975_soapGraphK61,556
280201_soapGraphK61,736
267701_soapGraphK61,572
370722_soapGraphK51,513
373140_soapGraphK51,530
536679_soapGraphK41,608
551817_soapGraphK41,859
553907_soapGraphK41,915
288982_soapGraphK61,970
261697_soapGraphK61,522
262453_soapGraphK61,528
380752_soapGraphK51,596
276939_soapGraphK61,682
270197_soapGraphK61,597
546241_soapGraphK41,740
Contig10146,523
388902_soapGraphK51,697
524407_soapGraphK41,501
266941_soapGraphK61,565
260227_soapGraphK61,512
389820_soapGraphK51,711
373160_soapGraphK51,530
269267_soapGraphK61,588
406912_soapGraphK51,1297
Contig397,705
388828_soapGraphK51,696
284626_soapGraphK61,829
264119_soapGraphK61,541
273801_soapGraphK61,639
263625_soapGraphK61,537
Contig12373,1725
284724_soapGraphK61,832
390918_soapGraphK51,730
400070_soapGraphK51,946
291260_soapGraphK61,1076
266749_soapGraphK61,563
291228_soapGraphK61,1074
373004_soapGraphK51,529
274611_soapGraphK61,649
269033_soapGraphK61,585
553105_soapGraphK41,893
Contig11784,1021
Contig11789,1026
387656_soapGraphK51,679
545999_soapGraphK41,735
286874_soapGraphK61,897
278553_soapGraphK61,707
395048_soapGraphK51,812
283732_soapGraphK61,808
284230_soapGraphK61,819
400616_soapGraphK51,964
284408_soapGraphK61,823
385842_soapGraphK51,654
547025_soapGraphK41,754
389890_soapGraphK51,712
385200_soapGraphK51,646
273781_soapGraphK61,639
278781_soapGraphK61,712
391726_soapGraphK51,745
392528_soapGraphK51,760
278643_soapGraphK61,709
283124_soapGraphK61,794
534933_soapGraphK41,590
268609_soapGraphK61,581
530496_soapGraphK41,548
389456_soapGraphK51,706
Contig2301,571
Contig2306,571
382346_soapGraphK51,613
547761_soapGraphK41,769
397934_soapGraphK51,883
292874_soapGraphK61,1188
277009_soapGraphK61,683
376590_soapGraphK51,558
291154_soapGraphK61,1070
548029_soapGraphK41,774
278759_soapGraphK61,711
282662_soapGraphK61,784
Contig6816,2987
298676_soapGraphK61,2454
401150_soapGraphK51,984
275959_soapGraphK61,668
Contig12507,2109
279787_soapGraphK61,729
379766_soapGraphK51,587
294346_soapGraphK61,1311
292486_soapGraphK61,1160
269849_soapGraphK61,594
525311_soapGraphK41,508
295164_soapGraphK61,1414
371448_soapGraphK51,518
Contig11422,854
266279_soapGraphK61,559
278177_soapGraphK61,702
Contig11756,1575
258819_soapGraphK61,502
370852_soapGraphK51,513
383110_soapGraphK51,622
293078_soapGraphK61,1203
286140_soapGraphK61,873
396652_soapGraphK51,849
281824_soapGraphK61,766
535883_soapGraphK41,599
394584_soapGraphK51,803
524775_soapGraphK41,504
533773_soapGraphK41,578
724845_soapGraphK31,573
292870_soapGraphK61,1188
289140_soapGraphK61,977
270055_soapGraphK61,595
263175_soapGraphK61,533
292766_soapGraphK61,1179
Contig3774,1450
270613_soapGraphK61,602
291150_soapGraphK61,1070
262879_soapGraphK61,531
718067_soapGraphK31,518
373628_soapGraphK51,534
534055_soapGraphK41,581
282486_soapGraphK61,779
383030_soapGraphK51,621
268013_soapGraphK61,575
271987_soapGraphK61,617
386374_soapGraphK51,661
278833_soapGraphK61,712
370050_soapGraphK51,508
390790_soapGraphK51,728
391992_soapGraphK51,750
282660_soapGraphK61,784
Contig12712,5123
284668_soapGraphK61,830
381628_soapGraphK51,605
276137_soapGraphK61,670
278821_soapGraphK61,712
370896_soapGraphK51,514
404144_soapGraphK51,1116
277537_soapGraphK61,691
295402_soapGraphK61,1445
Contig11678,972
270557_soapGraphK61,601
287238_soapGraphK61,909
296610_soapGraphK61,1639
265429_soapGraphK61,552
264109_soapGraphK61,540
530872_soapGraphK41,551
260715_soapGraphK61,515
380486_soapGraphK51,594
396424_soapGraphK51,844
282758_soapGraphK61,786
544923_soapGraphK41,716
546575_soapGraphK41,746
269427_soapGraphK61,589
292350_soapGraphK61,1148
258799_soapGraphK61,502
376614_soapGraphK51,558
383758_soapGraphK51,629
285184_soapGraphK61,844
384290_soapGraphK51,635
527591_soapGraphK41,525
274521_soapGraphK61,648
373182_soapGraphK51,530
283204_soapGraphK61,796
261471_soapGraphK61,520
397554_soapGraphK51,873
392466_soapGraphK51,759
283316_soapGraphK61,799
274769_soapGraphK61,651
530858_soapGraphK41,551
390210_soapGraphK51,718
278983_soapGraphK61,715
287728_soapGraphK61,923
403858_soapGraphK51,1102
298058_soapGraphK61,2067
375842_soapGraphK51,552
372248_soapGraphK51,524
536099_soapGraphK41,602
275079_soapGraphK61,656
267159_soapGraphK61,567
284472_soapGraphK61,825
531128_soapGraphK41,554
292768_soapGraphK61,1179
377858_soapGraphK51,569
264143_soapGraphK61,541
Contig10063,815
390510_soapGraphK51,723
397920_soapGraphK51,883
278487_soapGraphK61,707
262507_soapGraphK61,528
283600_soapGraphK61,805
379488_soapGraphK51,584
729581_soapGraphK31,624
279441_soapGraphK61,723
384338_soapGraphK51,636
553863_soapGraphK41,914
282026_soapGraphK61,770
284958_soapGraphK61,838
543157_soapGraphK41,689
294066_soapGraphK61,1286
Contig12581,2559
Contig12582,2571
Contig12586,2587
400638_soapGraphK51,965
266517_soapGraphK61,561
270497_soapGraphK61,601
Contig41305,846
263343_soapGraphK61,534
373992_soapGraphK51,536
406946_soapGraphK51,1299
296796_soapGraphK61,1679
391162_soapGraphK51,734
377610_soapGraphK51,567
282134_soapGraphK61,772
565215_soapGraphK41,1616
528118_soapGraphK41,529
Contig10512,589
276593_soapGraphK61,677
Contig10519,590
398222_soapGraphK51,892
299358_soapGraphK61,3186
386634_soapGraphK51,665
260541_soapGraphK61,514
388328_soapGraphK51,689
542109_soapGraphK41,674
295696_soapGraphK61,1489
269225_soapGraphK61,587
295000_soapGraphK61,1396
389994_soapGraphK51,714
267289_soapGraphK61,568
276277_soapGraphK61,672
378062_soapGraphK51,570
539401_soapGraphK41,639
281212_soapGraphK61,754
716803_soapGraphK31,508
526345_soapGraphK41,515
379204_soapGraphK51,581
726117_soapGraphK31,586
387316_soapGraphK51,674
Contig41361,827
376362_soapGraphK51,556
290496_soapGraphK61,1036
264193_soapGraphK61,541
390244_soapGraphK51,718
528002_soapGraphK41,528
Contig6566,875
370022_soapGraphK51,508
369210_soapGraphK51,502
270367_soapGraphK61,599
377478_soapGraphK51,566
284950_soapGraphK61,838
529820_soapGraphK41,542
391864_soapGraphK51,748
259551_soapGraphK61,507
298404_soapGraphK61,2266
527912_soapGraphK41,527
Contig29187,580
Contig11959,1164
Contig11958,1162
Contig11956,1566
Contig11952,1158
258613_soapGraphK61,501
533005_soapGraphK41,570
379210_soapGraphK51,581
259501_soapGraphK61,507
295752_soapGraphK61,1496
375930_soapGraphK51,552
264823_soapGraphK61,547
403260_soapGraphK51,1071
293994_soapGraphK61,1280
406618_soapGraphK51,1274
Contig40750,564
388064_soapGraphK51,685
292382_soapGraphK61,1151
559545_soapGraphK41,1147
293848_soapGraphK61,1268
277939_soapGraphK61,698
Contig10493,605
377254_soapGraphK51,564
Contig11545,910
Contig11549,911
293520_soapGraphK61,1238
382458_soapGraphK51,614
749435_soapGraphK31,1057
373214_soapGraphK51,530
277947_soapGraphK61,698
375412_soapGraphK51,548
277701_soapGraphK61,694
392914_soapGraphK51,768
277389_soapGraphK61,689
291990_soapGraphK61,1121
551567_soapGraphK41,853
282636_soapGraphK61,783
260809_soapGraphK61,516
379636_soapGraphK51,586
392156_soapGraphK51,753
369720_soapGraphK51,505
377092_soapGraphK51,562
291374_soapGraphK61,1082
276807_soapGraphK61,680
394160_soapGraphK51,793
406956_soapGraphK51,1300
293004_soapGraphK61,1198
374722_soapGraphK51,543
295138_soapGraphK61,1411
268883_soapGraphK61,583
387964_soapGraphK51,684
379966_soapGraphK51,589
395462_soapGraphK51,822
529832_soapGraphK41,542
296776_soapGraphK61,1674
273593_soapGraphK61,636
272353_soapGraphK61,622
258583_soapGraphK61,500
259641_soapGraphK61,508
389316_soapGraphK51,704
378356_soapGraphK51,573
Contig12545,2390
385308_soapGraphK51,647
Contig10968,788
549225_soapGraphK41,798
268467_soapGraphK61,579
382580_soapGraphK51,616
272607_soapGraphK61,624
375488_soapGraphK51,549
289720_soapGraphK61,1000
267051_soapGraphK61,566
401888_soapGraphK51,1013
386568_soapGraphK51,663
399130_soapGraphK51,918
282428_soapGraphK61,778
385548_soapGraphK51,650
387898_soapGraphK51,683
266303_soapGraphK61,559
548337_soapGraphK41,780
536503_soapGraphK41,606
406768_soapGraphK51,1287
279403_soapGraphK61,722
Contig11733,996
283588_soapGraphK61,805
526887_soapGraphK41,519
534449_soapGraphK41,585
Contig38004,1569
717593_soapGraphK31,514
297132_soapGraphK61,1752
280697_soapGraphK61,746
274177_soapGraphK61,644
265635_soapGraphK61,553
403778_soapGraphK51,1097
373640_soapGraphK51,534
286698_soapGraphK61,891
373552_soapGraphK51,533
271921_soapGraphK61,616
277811_soapGraphK61,696
286566_soapGraphK61,886
388160_soapGraphK51,687
286280_soapGraphK61,878
259989_soapGraphK61,510
531718_soapGraphK41,559
398478_soapGraphK51,899
260395_soapGraphK61,513
378742_soapGraphK51,577
263565_soapGraphK61,536
275083_soapGraphK61,656
262771_soapGraphK61,530
400262_soapGraphK51,952
265109_soapGraphK61,549
733226_soapGraphK31,671
387540_soapGraphK51,677
276139_soapGraphK61,670
286328_soapGraphK61,879
289214_soapGraphK61,980
394744_soapGraphK51,806
403476_soapGraphK51,1081
395534_soapGraphK51,824
534565_soapGraphK41,586
289914_soapGraphK61,1007
280555_soapGraphK61,743
288666_soapGraphK61,956
373452_soapGraphK51,532
400546_soapGraphK51,961
Contig7267,2357
403850_soapGraphK51,1101
553173_soapGraphK41,895
389414_soapGraphK51,705
283652_soapGraphK61,806
412884_soapGraphK51,2502
258591_soapGraphK61,501
Contig50906,878
290510_soapGraphK61,1037
277969_soapGraphK61,699
377940_soapGraphK51,570
529434_soapGraphK41,539
281848_soapGraphK61,766
263805_soapGraphK61,538
271231_soapGraphK61,609
392094_soapGraphK51,752
259543_soapGraphK61,507
399312_soapGraphK51,923
408790_soapGraphK51,1484
284970_soapGraphK61,838
375948_soapGraphK51,553
260399_soapGraphK61,513
294090_soapGraphK61,1288
273139_soapGraphK61,631
289892_soapGraphK61,1006
Contig2752,697
261053_soapGraphK61,518
536741_soapGraphK41,609
283066_soapGraphK61,793
385800_soapGraphK51,653
399656_soapGraphK51,933
378158_soapGraphK51,571
282440_soapGraphK61,778
273167_soapGraphK61,631
278597_soapGraphK61,708
282844_soapGraphK61,788
374042_soapGraphK51,537
279335_soapGraphK61,721
259877_soapGraphK61,510
546149_soapGraphK41,738
278671_soapGraphK61,710
393190_soapGraphK51,773
283024_soapGraphK61,792
288366_soapGraphK61,945
386430_soapGraphK51,661
259495_soapGraphK61,507
258449_soapGraphK61,500
373986_soapGraphK51,536
282330_soapGraphK61,776
264827_soapGraphK61,547
281518_soapGraphK61,760
369226_soapGraphK51,502
278613_soapGraphK61,709
398492_soapGraphK51,900
544053_soapGraphK41,702
376690_soapGraphK51,559
278387_soapGraphK61,705
384092_soapGraphK51,633
284128_soapGraphK61,817
406504_soapGraphK51,1263
296682_soapGraphK61,1651
274807_soapGraphK61,652
386036_soapGraphK51,656
386432_soapGraphK51,661
371318_soapGraphK51,517
290578_soapGraphK61,1040
374466_soapGraphK51,540
Contig35172,1560
525741_soapGraphK41,511
402118_soapGraphK51,1023
289438_soapGraphK61,988
267787_soapGraphK61,572
297196_soapGraphK61,1765
283616_soapGraphK61,805
292524_soapGraphK61,1163
Contig2095,527
277647_soapGraphK61,693
274993_soapGraphK61,654
371788_soapGraphK51,520
285312_soapGraphK61,848
542667_soapGraphK41,682
295748_soapGraphK61,1495
542493_soapGraphK41,679
383014_soapGraphK51,621
271827_soapGraphK61,615
263431_soapGraphK61,535
404960_soapGraphK51,1158
Contig12694,3762
Contig6162,672
280037_soapGraphK61,733
262539_soapGraphK61,528
275117_soapGraphK61,656
392278_soapGraphK51,755
528656_soapGraphK41,533
387176_soapGraphK51,672
372690_soapGraphK51,527
390436_soapGraphK51,721
372666_soapGraphK51,526
268543_soapGraphK61,580
294602_soapGraphK61,1344
274019_soapGraphK61,641
740542_soapGraphK31,794
296156_soapGraphK61,1555
737000_soapGraphK31,727
383000_soapGraphK51,620
385494_soapGraphK51,650
533365_soapGraphK41,574
270511_soapGraphK61,601
298218_soapGraphK61,2153
371232_soapGraphK51,516
396050_soapGraphK51,836
Contig48617,631
370244_soapGraphK51,509
278587_soapGraphK61,708
286996_soapGraphK61,901
550699_soapGraphK41,832
259203_soapGraphK61,505
289608_soapGraphK61,995
372208_soapGraphK51,523
268267_soapGraphK61,577
260095_soapGraphK61,511
369948_soapGraphK51,507
294196_soapGraphK61,1298
286502_soapGraphK61,884
281722_soapGraphK61,764
Contig3467,1039
Contig2597,650
293128_soapGraphK61,1205
546773_soapGraphK41,749
392192_soapGraphK51,754
402594_soapGraphK51,1042
541345_soapGraphK41,664
398122_soapGraphK51,888
287320_soapGraphK61,911
370670_soapGraphK51,512
260667_soapGraphK61,515
Contig7198,1827
258997_soapGraphK61,503
397970_soapGraphK51,884
399572_soapGraphK51,931
267035_soapGraphK61,566
379776_soapGraphK51,587
260277_soapGraphK61,512
526385_soapGraphK41,516
294560_soapGraphK61,1338
Contig10309,549
288062_soapGraphK61,934
294298_soapGraphK61,1307
393988_soapGraphK51,790
399272_soapGraphK51,921
388492_soapGraphK51,691
Contig11168,763
544279_soapGraphK41,706
297452_soapGraphK61,1833
275403_soapGraphK61,660
396942_soapGraphK51,857
293262_soapGraphK61,1215
373610_soapGraphK51,533
272525_soapGraphK61,624
526563_soapGraphK41,517
563145_soapGraphK41,1399
276755_soapGraphK61,679
272231_soapGraphK61,620
537329_soapGraphK41,615
531562_soapGraphK41,558
263005_soapGraphK61,532
387824_soapGraphK51,682
392734_soapGraphK51,764
369994_soapGraphK51,507
294544_soapGraphK61,1337
385226_soapGraphK51,646
273575_soapGraphK61,636
Contig34631,2076
375558_soapGraphK51,550
376592_soapGraphK51,558
385362_soapGraphK51,648
389554_soapGraphK51,707
291606_soapGraphK61,1097
404036_soapGraphK51,1112
382002_soapGraphK51,609
Contig11364,831
397026_soapGraphK51,859
394576_soapGraphK51,802
Contig12188,1409
Contig11981,1182
544141_soapGraphK41,704
534563_soapGraphK41,586
284158_soapGraphK61,817
409984_soapGraphK51,1646
293314_soapGraphK61,1219
Contig10113,518
381510_soapGraphK51,604
737176_soapGraphK31,729
262139_soapGraphK61,526
285924_soapGraphK61,867
544347_soapGraphK41,707
284172_soapGraphK61,817
Contig2140,537
540263_soapGraphK41,650
298172_soapGraphK61,2127
381904_soapGraphK51,608
397172_soapGraphK51,863
266959_soapGraphK61,565
268711_soapGraphK61,582
268331_soapGraphK61,578
Contig7305,3453
400078_soapGraphK51,946
275633_soapGraphK61,663
275349_soapGraphK61,659
552079_soapGraphK41,866
403872_soapGraphK51,1103
537353_soapGraphK41,616
277719_soapGraphK61,694
283178_soapGraphK61,795
403792_soapGraphK51,1098
274771_soapGraphK61,651
Contig11084,734
391624_soapGraphK51,743
397170_soapGraphK51,862
288310_soapGraphK61,943
291576_soapGraphK61,1095
296718_soapGraphK61,1664
382122_soapGraphK51,610
282320_soapGraphK61,776
296408_soapGraphK61,1599
271695_soapGraphK61,614
294182_soapGraphK61,1296
404826_soapGraphK51,1150
290230_soapGraphK61,1022
405218_soapGraphK51,1176
271973_soapGraphK61,617
287854_soapGraphK61,928
276077_soapGraphK61,670
391072_soapGraphK51,732
270115_soapGraphK61,596
286850_soapGraphK61,896
388802_soapGraphK51,696
398702_soapGraphK51,905
291816_soapGraphK61,1110
293166_soapGraphK61,1207
534799_soapGraphK41,588
378906_soapGraphK51,578
528802_soapGraphK41,534
280899_soapGraphK61,749
380844_soapGraphK51,597
370074_soapGraphK51,508
393008_soapGraphK51,770
375438_soapGraphK51,549
740044_soapGraphK31,784
717509_soapGraphK31,513
372536_soapGraphK51,526
380288_soapGraphK51,592
272431_soapGraphK61,623
527025_soapGraphK41,521
271615_soapGraphK61,613
298628_soapGraphK61,2424
261861_soapGraphK61,523
Contig7113,1551
395744_soapGraphK51,828
534909_soapGraphK41,589
538799_soapGraphK41,632
279411_soapGraphK61,722
Contig40660,948
267239_soapGraphK61,568
265249_soapGraphK61,550
385220_soapGraphK51,646
382116_soapGraphK51,610
374236_soapGraphK51,539
Contig11473,872
373662_soapGraphK51,534
378844_soapGraphK51,578
268789_soapGraphK61,582
375408_soapGraphK51,548
286650_soapGraphK61,890
Contig10103,553
406016_soapGraphK51,1226
280247_soapGraphK61,737
524605_soapGraphK41,502
739038_soapGraphK31,764
278111_soapGraphK61,701
396568_soapGraphK51,847
390114_soapGraphK51,716
288186_soapGraphK61,939
401738_soapGraphK51,1007
381042_soapGraphK51,599
276299_soapGraphK61,673
294226_soapGraphK61,1299
392982_soapGraphK51,769
292106_soapGraphK61,1130
376688_soapGraphK51,559
385812_soapGraphK51,654
395470_soapGraphK51,822
275833_soapGraphK61,666
Contig9667,1618
374088_soapGraphK51,537
379700_soapGraphK51,587
378466_soapGraphK51,574
381618_soapGraphK51,605
527249_soapGraphK41,522
279595_soapGraphK61,726
283308_soapGraphK61,799
275015_soapGraphK61,655
538781_soapGraphK41,632
383746_soapGraphK51,629
283874_soapGraphK61,811
405502_soapGraphK51,1192
Contig6948,1222
289756_soapGraphK61,1001
396742_soapGraphK51,852
267961_soapGraphK61,574
526901_soapGraphK41,520
Contig6814,1193
280563_soapGraphK61,743
283532_soapGraphK61,803
296266_soapGraphK61,1576
278039_soapGraphK61,700
Contig10199,533
287330_soapGraphK61,912
385378_soapGraphK51,648
289864_soapGraphK61,1006
368868_soapGraphK51,500
288018_soapGraphK61,933
372496_soapGraphK51,525
390494_soapGraphK51,722
289764_soapGraphK61,1002
259765_soapGraphK61,509
286262_soapGraphK61,877
266029_soapGraphK61,557
Contig11265,796
277319_soapGraphK61,688
396740_soapGraphK51,852
258805_soapGraphK61,502
390768_soapGraphK51,727
296326_soapGraphK61,1586
270397_soapGraphK61,599
544969_soapGraphK41,717
372194_soapGraphK51,523
401140_soapGraphK51,983
387928_soapGraphK51,684
290598_soapGraphK61,1041
261515_soapGraphK61,521
Contig6749,1316
401724_soapGraphK51,1006
281556_soapGraphK61,761
368930_soapGraphK51,500
286182_soapGraphK61,875
