baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
970012_0.5,5.65969358089388,0.656122787611912,1.39786322059225,0.46937552826801,0.638801237251139,1
1240001_0.5,55.6264676946358,-0.0900085459487363,0.454168786813836,-0.198183029221757,0.842901864863291,1
1460000_0.5,127.945370680783,-0.282236324337434,0.295846790029567,-0.953994884680775,0.340086231694308,1
610192_0.5,1.19971124852917,-0.937457193789619,1.59462884662894,-0.5878842564346,0.556609984473652,NA
1130001_0.5,243.50267148689,-0.0709733334120742,0.285609474841859,-0.248497825400828,0.803749252403093,1
350027_0.5,0.489482945968822,1.78098080209601,1.60598786860864,1.10896279910195,0.267446230585172,NA
1550012_0.5,84.9711884360046,0.613759910063152,0.527033350669877,1.16455611259333,0.244198717429763,1
1050000_0.5,119.282609501637,0.428355814396887,0.312412012186587,1.37112466130481,0.17033609845551,1
660026_0.5,43.6228226007317,-1.57318781666508,1.01589800785831,-1.54856865994022,0.12148544464224,1
1400000_0.5,186.039520328663,-0.150435617631575,0.261801869503742,-0.574616284890296,0.565550835952365,1
1310065_0.5,0.809772115924525,2.63137298456012,1.60602825785041,1.63843504726504,0.10133097313184,NA
450000_0.5,292.137628654913,0.215499815549808,0.286559342238024,0.752025091440949,0.452035969667274,1
950006_0.5,1.42313343512064,0.321362040428845,1.59866774441211,0.201018655409866,0.84068398689641,NA
120010_0.5,33.5813824069857,-0.542353704834396,0.770640493381834,-0.703770058142627,0.481575983032838,1
1470011_0.5,5.13808820213915,-0.263166791984705,1.40034291110946,-0.187930249010368,0.850931329911732,1
360001_0.5,140.504149739972,0.491589255378259,0.338796315166117,1.45098760928738,0.146783310520383,1
1140120_0.5,5.21907675385336,-0.117406151427111,1.39841240453198,-0.0839567434088978,0.933090824048465,1
1230002_0.5,49.3723227225653,0.259242569860138,0.403172902314145,0.643005937085873,0.520220247466802,1
470029_0.5,9.51902808248357,-0.788068051719744,1.38140622512875,-0.570482481824847,0.568350500464506,1
1300038_0.5,9.97639151084505,0.232060350323768,1.2394912483585,0.187222258028116,0.851486374005289,1
540000_0.5,105.165585737827,0.0167524509604062,0.358895530523445,0.0466777921028243,0.962770030383411,1
1270014_0.5,7.04374656866767,-0.162251776833194,1.37665356863348,-0.117859554887328,0.906178940346863,1
110000_0.5,45.6065977319588,0.31992547568974,0.473495526711505,0.675667366726077,0.499251859442995,1
940064_0.5,11.3784218908033,0.277724190322611,0.986351614799159,0.281567126930858,0.77827544962545,1
1060002_0.5,35.0628194751343,0.0399408800353053,0.773195968960917,0.0516568653209368,0.958802107809067,1
410052_0.5,9.72567521832739,-0.733075164885551,0.753836966641751,-0.972458498753794,0.330822501646642,1
1410003_0.5,3.13904495068088,1.58353872301045,1.098558360381,1.44146982092171,0.149451997348055,1
670001_0.5,1.82588748973322,1.28089609993232,1.41189208641883,0.907219547622242,0.364290708624036,NA
1000002_0.5,6.73897425484675,-1.05529050584834,1.3536708064646,-0.779576911024961,0.435639950687211,1
220011_0.5,16.0087504778927,-0.0235669000519225,0.992125264970416,-0.0237539561626074,0.981048867334095,1
1510008_0.5,15.357403912055,-0.856770564961927,0.987040433583494,-0.868019724228909,0.385383534914366,1
570009_0.5,49.5252190489267,-0.0342308674171073,0.573583606800127,-0.0596789500454387,0.952411337277464,1
70047_0.5,10.2276632778035,-0.312426730834655,1.2674173233119,-0.246506596594601,0.805290098622725,1
800001_0.5,339.505346384669,-0.245549220829105,0.245933412259821,-0.998437823363705,0.318067100392046,1
980186_0.5,8.3571594778758,-0.861375700880189,1.37337923387612,-0.627194353630284,0.530531843973318,1
270000_0.5,402.385347851159,-0.155923435974563,0.15776643444041,-0.988318183950951,0.32299684258919,1
720003_0.5,10.0484555872517,-0.29757292792196,0.729314740786091,-0.408017158135624,0.683261078067128,1
1100008_0.5,5.67332848582916,-0.0386012703860533,1.26864606107789,-0.0304271392710243,0.975726400864086,1
290002_0.5,141.616924362876,-0.217975317765999,0.248415919330176,-0.877461148036501,0.380236212687006,1
310000_0.5,69.85585087708,-0.906928701085194,0.441985129040825,-2.05194392637908,0.0401751122192349,1
1490006_0.5,23.0018681985904,-0.0846134622559523,0.833189468281147,-0.101553686738874,0.919110941941287,1
1110002_0.5,20.1086824407584,-0.630306051938673,0.751046711837188,-0.839236817104008,0.401336430871527,1
140001_0.5,152.558597271767,0.0797840995905958,0.323936692448338,0.246295345512055,0.805453612737751,1
1250000_0.5,12.4229719046508,-0.686516460488665,1.35875612819454,-0.505253625903332,0.613380709747655,1
560004_0.5,4.83266842551545,-0.696770721362063,0.941077125254245,-0.74039704362575,0.459059112162241,1
820061_0.5,12.4578158560894,-0.920213520143973,1.10868932450054,-0.83000124544225,0.406538079497197,1
50001_0.5,197.430128611909,0.255167781940047,0.286727170691918,0.889932339946323,0.373502217559034,1
170006_0.5,4.00077699525951,0.612376342786528,1.38132608222423,0.443324969148829,0.657530697834726,1
1290001_0.5,127.597577673443,-0.660653289555258,0.324471700567459,-2.03608909004964,0.0417414100655455,1
530014_0.5,19.4596323181825,0.138092913366946,0.766024378954464,0.180272217387425,0.856938865646866,1
1340031_0.5,30.1941782341553,0.675980976483508,1.02483584664743,0.659599270161035,0.509511022746594,1
620002_0.5,32.8175361828503,-0.533317908640254,0.653086738827528,-0.816611143563729,0.414150684784842,1
1450026_0.5,15.9560024453692,-1.13681452881225,0.870030713619208,-1.30663723822261,0.191335943336552,1
330000_0.5,146.415594136387,0.171148108803456,0.274995551349789,0.622366827257359,0.533700687998724,1
1160003_0.5,75.8019297969453,0.210508137880045,0.538835193276725,0.390672585062454,0.696039265553848,1
900002_0.5,14.3429198356494,-0.175808215566956,1.18339564920495,-0.148562499519979,0.881898865605987,1
190017_0.5,9.58670111558574,-1.21039223163867,1.16420489253192,-1.03967286119739,0.298491913244938,1
1210000_0.5,50.7454249806074,0.623393214302618,0.47194799892238,1.32089386060761,0.186536757128546,1
500001_0.5,59.4937858092236,0.566403586073537,0.310478085008861,1.82429489687612,0.0681075015065288,1
780079_0.5,5.27540277849565,-0.655261600257439,1.25788625602239,-0.520922775903021,0.602420568482483,1
20000_0.5,235.437874859873,0.264158960139021,0.303387945600198,0.87069695408112,0.383919642044987,1
100002_0.5,19.4701870080965,-0.353061908223597,0.948064913789922,-0.372402673158972,0.709593063934465,1
590000_0.5,40.7382584311162,0.806811027969644,0.444319194855381,1.81583653668676,0.069395450799845,1
1380101_0.5,7.69117965084901,-0.937673662093976,1.32714378429175,-0.706535096793888,0.479855434727714,1
30001_0.5,15.3705696647092,0.335268833684775,0.691233803498125,0.485029568849325,0.627655370951274,1
770001_0.5,49.0565576557316,-0.718457295330831,0.650940113894157,-1.10372256985787,0.269713501985373,1
960010_0.5,11.2458816264969,-0.728494871291615,1.13919152330338,-0.639484104638665,0.522508050974703,1
250001_0.5,27.926141557143,-0.138429627101325,0.539476544638735,-0.256599899434045,0.797487652643655,1
1560056_0.5,9.96701973555746,-0.943066577091226,1.30896807155864,-0.720465684062318,0.471238320780375,1
730000_0.5,91.1598561113352,0.343282924899246,0.287936106975346,1.19221909508083,0.233175348016211,1
1150023_0.5,13.1024622175959,-0.675172583244997,1.28026391288738,-0.527369846520378,0.597936778920237,1
340001_0.5,36.4940729112603,0.816573564850678,0.523676701533719,1.55930856281965,0.118923366025385,1
920011_0.5,10.1199250340586,-0.529718182135157,1.3902255065572,-0.381030400921767,0.703180690412845,1
1020002_0.5,22.1611262177301,-0.819394598796899,0.812920657712634,-1.00796380436743,0.313471838986372,1
390020_0.5,8.71286615127819,-1.10373050007311,1.37255748679422,-0.804141546487069,0.421315232683521,1
1420002_0.5,42.0032753080261,-0.00326758592453634,0.545418118314291,-0.00599097429076133,0.995219922703493,1
690045_0.5,18.3832825431151,-0.878471480419393,1.38351572800916,-0.634955904464845,0.525457174513549,1
1010003_0.5,25.7867787762859,-0.642437218709502,0.819622505027252,-0.783820862371442,0.433145230590191,1
230002_0.5,8.51369213912816,-0.422964429347616,0.924398700477338,-0.457556278615717,0.647271260757976,1
890000_0.5,271.41584738651,-0.0728221308515505,0.234871261433391,-0.310051261304281,0.756521974867974,1
180002_0.5,149.103047488572,0.150405416326432,0.302072255081721,0.497912051822641,0.618546032383952,1
910120_0.5,8.19438635856352,-0.4508463560235,1.3413305666452,-0.3361187519577,0.736781318219369,1
510001_0.5,42.2751531355364,0.554697271956695,0.436444607871984,1.2709454119763,0.20374806928506,1
1200238_0.5,18.3266072662965,-1.21049946088526,1.25882198503727,-0.96161290100873,0.336244088592272,1
1440004_0.5,32.4420915967121,-0.946802651636323,0.628972481110002,-1.50531649646328,0.132242725988405,1
1170090_0.5,11.9040414106167,0.432707551773102,0.941576122209639,0.45955663229612,0.645834493673496,1
1540021_0.5,7.06394650726915,-0.354984575786073,1.32004347310085,-0.268918852310369,0.78799212914741,1
760005_0.5,77.929737931872,-0.861967912641677,0.554048221734934,-1.555763341217,0.119764378271735,1
480301_0.5,10.2347984481473,-0.589881253415068,1.30843017362915,-0.450831282634618,0.652111153135323,1
240313_0.5,18.0498989120723,-0.95403349295224,1.37667937257169,-0.692996141265682,0.488311973096815,1
970000_0.5,177.99211567486,0.92206109046832,0.340995056307533,2.70403066969024,0.00685039660012782,1
1460001_0.5,183.730276097988,0.575119869725264,0.337626994363454,1.70341791185734,0.0884898880152836,1
610154_0.5,7.33572361014332,-0.109186837355992,1.3337134048545,-0.0818667915899843,0.93475264223917,1
350149_0.5,9.09529254168501,-0.753984159904324,1.34351617616123,-0.561202145000329,0.574659740857554,1
1550000_0.5,201.100787613658,-0.606537237179869,0.270834235109237,-2.23951464974593,0.0251224492013745,1
740119_0.5,5.59073368675402,-0.360168069809144,1.30744051179667,-0.275475684407396,0.782950804438733,1
460133_0.5,15.4809863149595,-0.576369882853842,0.840942586936158,-0.685385532624474,0.493100670929408,1
930005_0.5,130.522080793755,-0.0815126325113772,0.327040975839333,-0.249242873319404,0.803172917490722,1
90016_0.5,9.76223974601323,-1.23463767251634,1.33898713114358,-0.922068363317193,0.356492917735408,1
380006_0.5,17.4310287870331,-0.584149348281913,0.842430680557073,-0.693409394700148,0.488052668180472,1
1470143_0.5,54.0220511894609,0.230302654678302,0.754175059981186,0.305370287216933,0.760084149062049,1
360008_0.5,51.9818220501715,-0.249441055803139,0.65079587657033,-0.383286165114757,0.70150759610076,1
1140026_0.5,0.937574153782784,-1.40426384968951,1.49501483459981,-0.939297602398316,0.347577969259294,NA
880000_0.5,139.185922231541,0.644444893784685,0.370923578247223,1.73740611699577,0.0823155123030147,1
470036_0.5,4.13382153673466,-0.667754952946624,1.43845642759477,-0.464216322536215,0.642492767972501,1
1510013_0.5,48.9100272737385,-0.234917139037313,0.719192537148419,-0.326640123337144,0.743940092629869,1
570019_0.5,28.7070859740349,-0.743410069230813,0.561750753623131,-1.32338063533699,0.185708828254894,1
70101_0.5,7.36442608730459,-1.19285827158962,0.815429893903499,-1.46285815679305,0.143506195633559,1
980145_0.5,9.7610829935321,-0.702310312104754,1.17337369892422,-0.598539333844495,0.549480121647595,1
1100009_0.5,17.1149181167966,-0.463739235048123,0.92651176943032,-0.500521688281693,0.616707788662555,1
1490063_0.5,2.39352602672766,-1.04496720735163,1.23527290155428,-0.845940363491183,0.397586013863631,1
1110003_0.5,53.8564273189956,-0.101095180639397,0.50354681437764,-0.200766200386644,0.840881392964779,1
1250009_0.5,4.33366581278018,0.481698416593391,1.29551272473873,0.371820675625195,0.710026368686738,1
560006_0.5,31.6170151026632,0.457267731170398,0.657912625965037,0.695028052546749,0.487037721490632,1
820039_0.5,4.84032066550805,-1.69749514553005,1.34508032397175,-1.26200280777113,0.206947776048467,1
50002_0.5,30.5037657676908,-0.132590036001185,0.663955500244341,-0.199697172404463,0.841717425327936,1
170007_0.5,7.2996087174799,-0.497925944815905,1.03543465507365,-0.480885918175579,0.630597581577043,1
1340004_0.5,5.58530124816266,0.285474224789213,1.5357601552053,0.185884640789532,0.852535227157882,1
620001_0.5,65.8730048165778,0.486436511672532,0.402767762321796,1.20773447424992,0.227149413012874,1
1450017_0.5,9.29029879252571,-0.388559756296639,1.20842906522883,-0.321541220314045,0.74780027998214,1
1160006_0.5,2.29779883299601,-0.569852147380649,1.49185186715067,-0.38197636101031,0.702478898753011,1
900005_0.5,15.9819647482219,1.30875788726001,0.73951033274904,1.76976281371872,0.0767666610226049,1
190069_0.5,3.75665876157701,-0.238316714314864,1.13123113691665,-0.210670221617516,0.833144612799784,1
1210001_0.5,61.1810157875032,1.24326846640357,0.655598688663906,1.89638644478883,0.0579089629797185,1
500000_0.5,85.4720153622671,0.431634052288126,0.370815681485284,1.16401240249397,0.244418985638574,1
780012_0.5,9.70623117358925,-1.31842798712151,1.27223498653427,-1.03630854447186,0.30005822119131,1
20001_0.5,60.8264380226249,0.294021966942895,0.461893272660177,0.636558236169013,0.524412636243547,1
100014_0.5,0.753385532132045,-1.20793426861689,1.60438623527811,-0.752894933935595,0.4515130526666,NA
590001_0.5,35.2993418972943,0.718657098113413,0.52866523883568,1.35938027568479,0.174026118048399,1
1380068_0.5,2.13391369680473,-0.785298979541306,1.57315540316906,-0.499187161013688,0.617647538557384,1
30011_0.5,40.1414610723699,0.147578564826245,0.667232242487115,0.221180205974677,0.824952120948029,1
920066_0.5,1.48303546611241,0.316694108219365,1.52476018230633,0.207700930214702,0.835462491311958,NA
1020001_0.5,20.3709633802501,0.0276213297465861,0.848382553796647,0.0325576352589716,0.974027354070765,1
390052_0.5,1.55385425804935,-0.445843279443916,1.57026019494787,-0.283929555673872,0.776464366026873,NA
690026_0.5,1.28701602701485,0.0568374698016149,1.56895805635927,0.0362262519200194,0.971101953718868,NA
1010001_0.5,88.2727810324333,0.0149963786280866,0.35247272809334,0.0425462097712008,0.966063275008242,1
230031_0.5,9.91507315202511,0.757826715537634,1.12945432551035,0.670967119626733,0.502241476100065,1
460166_0.5,1.5391023221305,-0.277208522042265,1.52605389451469,-0.181650545264931,0.855856979292965,NA
90030_0.5,2.9230066730375,-0.531280315368871,1.19965210068677,-0.442861988958902,0.657865562675964,1
960057_0.5,7.46525995260742,0.441699648723088,1.15262213376057,0.38321288112175,0.7015619279587,1
250004_0.5,14.1265305629019,0.769505097237388,0.892943004311413,0.861762837630142,0.388818038797833,1
1560071_0.5,12.924478812774,0.506761226165825,0.791452500569529,0.640292659131357,0.52198235232612,1
1150085_0.5,2.99285264340354,0.803716462779811,1.45920740446327,0.550789737169293,0.581777820236248,1
340003_0.5,90.3549053317331,0.642014223773637,0.397136246478751,1.61660948721282,0.105962602722261,1
890001_0.5,89.5643025971212,-0.279898781348431,0.534294317159167,-0.523866289345257,0.600371543058382,1
180003_0.5,31.530310811841,0.0638776640321597,0.644911011123817,0.0990488035253841,0.921099520975961,1
910007_0.5,0.511073522182566,-2.7292219960409,1.55849905132408,-1.75118617731732,0.0799138456702953,NA
510006_0.5,23.90377921859,0.825415325964981,0.685040736719952,1.20491422147704,0.228236417894234,1
1200044_0.5,1.4522103466116,-1.55374130631092,1.58941056274042,-0.977558185867346,0.328292886569746,NA
1440003_0.5,129.207083177073,0.975824258945648,0.445207913031937,2.19183943137967,0.0283911027929754,1
630007_0.5,1.8953441253629,-0.452156583119401,1.06017619139986,-0.426491923500351,0.669749431900729,NA
480281_0.5,0.718931498404988,-2.5904374367272,1.59839144606819,-1.62065271501502,0.105092139905967,NA
1240000_0.5,244.680449587479,-0.538542628920033,0.197207176265053,-2.73084701641999,0.00631717882093082,1
610057_0.5,0.38720870394722,-2.15924039938179,1.60106253468842,-1.34862964600068,0.1774559534477,NA
1130000_0.5,249.001831789618,0.358426289794569,0.280918575360071,1.2759081144248,0.201988002304475,1
350267_0.5,0.575633387523708,-2.29388234885571,1.60679146982264,-1.42761670816495,0.153402211814542,NA
740018_0.5,1.05515727397213,-3.257423430531,1.55762678664172,-2.09127337720871,0.0365035649166471,NA
1470139_0.5,3.98940965197511,1.49402555914777,0.658341616138784,2.26937736051129,0.0232453877290532,1
1370002_0.5,15.9811347058034,-0.0713782141391538,0.564478887723788,-0.126449749833834,0.899375923488935,1
70183_0.5,3.1461196346091,1.07950071470443,0.811765077162314,1.3298191127882,0.183577877085502,1
800002_0.5,63.7888795325751,0.228163075997671,0.402596233868323,0.566729285580691,0.570898120829861,1
980189_0.5,2.5466786350729,0.485573713007604,0.771745013042517,0.629189310978874,0.529225125870396,1
1490009_0.5,15.0345882718326,0.669753926900127,0.732955912283273,0.913771095472493,0.360837137476194,1
1110008_0.5,16.4665240436404,0.335751707024091,0.447163847451569,0.750847164719538,0.452744640855961,1
560008_0.5,2.00048134868721,0.684378317073653,0.658490549158393,1.03931380328593,0.298658817302655,1
820130_0.5,2.99038943431888,0.895403576031299,0.820465902871455,1.09133551180808,0.275125277224603,1
50006_0.5,2.63021387288309,2.00344914074118,0.900249714113116,2.22543713075753,0.0260519072281374,1
1180007_0.5,11.3780125034627,1.16138230476885,0.795529966980536,1.45988504892772,0.144321668939994,1
1600006_0.5,6.02888921954484,1.39262126255921,0.886437648035381,1.57103126840979,0.116175385943873,1
1600000_0.5,185.807973784584,0.514898455034048,0.352004754570888,1.46275994385853,0.143533077216732,1
430030_0.5,1.41457377636549,-1.36627548887528,1.06842644833748,-1.27877355619685,0.200976808524645,NA
1190008_0.5,85.569466517786,0.657999938454386,0.465786430605982,1.41266446426603,0.157754404827221,1
420003_0.5,52.9870196222745,1.32562064603014,0.515644302003173,2.57080441087079,0.0101462612071576,1
1190010_0.5,3.31102937372423,0.122621876420743,1.23222138870282,0.0995128615238767,0.92073107656878,1
1590011_0.5,7.9737334367498,1.84840832225414,1.10345384242579,1.67511159161009,0.093912339064178,1
130000_0.5,94.4401149565541,0.366967723043045,0.376617742315498,0.974377151715894,0.329869309844699,1
1500002_0.5,17.7809976984928,-0.0963065515942816,0.715359319206256,-0.134626821806335,0.892906933925489,1
1090005_0.5,26.3530848882201,-0.854829781622905,1.09584054957032,-0.780067667653003,0.435351046361338,1
150001_0.5,17.3812503071004,-0.383357085421041,0.923643826574698,-0.41504860898893,0.678106319179415,1
550010_0.5,1.17910823176617,-1.4024303186674,1.39615965056554,-1.00449136894861,0.315141829378402,NA
1260005_0.5,2.38147216968036,-2.48652304714239,1.07668239002506,-2.30943040415524,0.0209197094886365,1
80033_0.5,1.37148708853932,-1.91392559968655,1.39004470959978,-1.37688060424877,0.168549164759221,NA
790007_0.5,8.04660030270374,-0.818153336096121,0.961985034421505,-0.850484474104238,0.395055788751082,1
1320005_0.5,1.74084005732242,-1.80964914651413,1.41637100578706,-1.2776660487402,0.201367201157189,NA
40003_0.5,4.39885722264236,-0.753712867876405,0.954477689306695,-0.789660016489103,0.429726347930522,1
260029_0.5,2.01331601972237,-1.29267966298331,1.28401201713564,-1.00675043981831,0.31405471637986,1
990001_0.5,12.3356773549244,0.708342990252034,0.755498815067448,0.937583191561717,0.348458652669401,1
440013_0.5,1.68827725610735,-0.692441266631022,1.25817677318344,-0.550352924477382,0.582077330512173,NA
680008_0.5,1.74062253259523,-0.308558826589824,1.3245859512107,-0.23294737975123,0.815802266572845,NA
400027_0.5,3.32798706403741,0.200425187628125,1.04248296804476,0.192257517649458,0.847540493579017,1
1070012_0.5,3.11642881438774,-1.69563542555117,1.11451443303472,-1.52141181423206,0.12815652596333,1
710000_0.5,47.4104452531367,0.326812802040847,0.591504921602389,0.552510706344607,0.580598501199879,1
1470150_0.5,13.9153825885881,-0.997500632830148,1.11374622363131,-0.895626500602488,0.370452277218347,1
360009_0.5,12.0673284571326,-0.231585238950274,1.12009670301019,-0.206754683169678,0.836201448961589,1
1140123_0.5,1.1458367841917,-1.18376132176275,1.50323193757731,-0.787477495768593,0.431002397119261,NA
880004_0.5,39.1781249723409,-0.0343412388149926,0.683547641938967,-0.0502397151390639,0.959931363393323,1
1230008_0.5,0.826838018745362,-1.37578892101602,1.54139037210325,-0.892563587988898,0.372090925842664,NA
470079_0.5,1.26544223048674,-0.681210841862735,1.56277008693975,-0.43589959108873,0.662909581826365,NA
480283_0.5,0.833385544779961,-0.694386602921741,1.59035332768416,-0.436624107884815,0.662383976093977,NA
1030001_0.5,25.49579480368,1.2413289437566,0.547931101359324,2.26548363594815,0.0234830170966975,1
700003_0.5,13.3072476888975,1.54847605246684,0.853918480471065,1.81337690643798,0.0697737088974798,1
890004_0.5,21.6111740945451,0.575430669484783,0.744403168420855,0.773009430770529,0.439516799359049,1
180000_0.5,97.536253617695,-0.544615397972753,0.425630657887476,-1.27954927090034,0.200703700747652,1
910235_0.5,2.86260418540957,-3.06139046248685,1.2882730990509,-2.37635208306549,0.017484770144501,1
510010_0.5,56.7091485570843,-0.199988416031281,0.71265217310659,-0.280625561218024,0.77899760851085,1
1200349_0.5,1.21761178388481,-1.01286977493403,1.45347708117251,-0.696859818468517,0.485890526205796,NA
630002_0.5,1.44979402684398,1.21326817982439,1.21888893213914,0.995388626341137,0.319547288146272,NA
320002_0.5,19.2579802740763,-0.100960242335907,0.685472957585233,-0.147285521943225,0.88290665966476,1
480026_0.5,1.70212736451474,-1.66621040566637,1.30110780591344,-1.28060903031522,0.200331026556571,NA
970001_0.5,241.273432859879,0.380029761354978,0.224439032399378,1.69324273631128,0.0904092730016793,1
700004_0.5,1.68575695378113,0.313931396606732,1.11158626624769,0.282417484039677,0.7776234101021,NA
1430002_0.5,31.8577748414335,0.234544179546729,0.587133443871622,0.399473376955193,0.689544436702698,1
1330032_0.5,3.83968777560067,-0.923795522369899,1.04632325449716,-0.882896866144728,0.377291996985924,1
1470036_0.5,7.38446042779989,-1.86255214543194,1.3075176489322,-1.42449484100885,0.154303277430136,1
1140042_0.5,3.07240279120897,-0.967387586039534,1.30701757486214,-0.740148873775912,0.459209665889106,1
880002_0.5,15.2146009934145,-0.498424031034665,0.954250912980571,-0.522319679504266,0.60144776938026,1
470175_0.5,32.7069512521255,-0.201748314557591,0.943198084321491,-0.213898138589545,0.830626491833445,1
1030002_0.5,34.7566924474952,0.386041222152953,0.499345703281248,0.773094110185067,0.439466686549264,1
1510060_0.5,38.3786925317529,-1.07267387891068,0.622915746585396,-1.72202081066452,0.085065748723182,1
570038_0.5,12.1521792424807,-1.27166609561096,0.766890454634605,-1.6582108799579,0.0972749095194475,1
