GO_ID	Genes
GO:0006807	"PF3D7_0102900,PF3D7_0105600,PF3D7_0105900,PF3D7_0106100,PF3D7_0106400,PF3D7_0106800,PF3D7_0107800,PF3D7_0108600,PF3D7_0109200,PF3D7_0109700,PF3D7_0109800,PF3D7_0110400,PF3D7_0110700,PF3D7_0110800,PF3D7_0111500,PF3D7_0111700,PF3D7_0112000,PF3D7_0113400,PF3D7_0203300,PF3D7_0204500,PF3D7_0204800,PF3D7_0205500,PF3D7_0206000,PF3D7_0206300,PF3D7_0206600,PF3D7_0206700,PF3D7_0208200,PF3D7_0208700,PF3D7_0211200,PF3D7_0211800,PF3D7_0211900,PF3D7_0215700,PF3D7_0215800,PF3D7_0217100,PF3D7_0217400,PF3D7_0218000,PF3D7_0218300,PF3D7_0218500,PF3D7_0218700,PF3D7_0219500,PF3D7_0219600,PF3D7_0221800,PF3D7_0303100,PF3D7_0303300,PF3D7_0305100,PF3D7_0305600,PF3D7_0308000,PF3D7_0308600,PF3D7_0308900,PF3D7_0309500,PF3D7_0311100,PF3D7_0311200,PF3D7_0313000,PF3D7_0317200,PF3D7_0318200,PF3D7_0318600,PF3D7_0320700,PF3D7_0323700,PF3D7_0403700,PF3D7_0405000,PF3D7_0405400,PF3D7_0405700,PF3D7_0406100,PF3D7_0406400,PF3D7_0406600,PF3D7_0407300,PF3D7_0407700,PF3D7_0408500,PF3D7_0409100,PF3D7_0409300,PF3D7_0409600,PF3D7_0410400,PF3D7_0410800,PF3D7_0411200,PF3D7_0411400,PF3D7_0411900,PF3D7_0414500,PF3D7_0415500,PF3D7_0415600,PF3D7_0416100,PF3D7_0416200,PF3D7_0416300,PF3D7_0416400,PF3D7_0417200,PF3D7_0418700,PF3D7_0420200,PF3D7_0422300,PF3D7_0422500,PF3D7_0425300,PF3D7_0503200,PF3D7_0503300,PF3D7_0505500,PF3D7_0505600,PF3D7_0506200,PF3D7_0506800,PF3D7_0506900,PF3D7_0508500,PF3D7_0508800,PF3D7_0509400,PF3D7_0509500,PF3D7_0509600,PF3D7_0510500,PF3D7_0511500,PF3D7_0512200,PF3D7_0512600,PF3D7_0512700,PF3D7_0513200,PF3D7_0513300,PF3D7_0513600,PF3D7_0513800,PF3D7_0514300,PF3D7_0514600,PF3D7_0515000,PF3D7_0516300,PF3D7_0517200,PF3D7_0517300,PF3D7_0517400,PF3D7_0519000,PF3D7_0519300,PF3D7_0520300,PF3D7_0520500,PF3D7_0521400,PF3D7_0521500,PF3D7_0522000,PF3D7_0522200,PF3D7_0522300,PF3D7_0522800,PF3D7_0524900,PF3D7_0525600,PF3D7_0526500,PF3D7_0527000,PF3D7_0602100,PF3D7_0603300,PF3D7_0603600,PF3D7_0603700,PF3D7_0605600,PF3D7_0605800,PF3D7_0606500,PF3D7_0607300,PF3D7_0607800,PF3D7_0608800,PF3D7_0610100,PF3D7_0610200,PF3D7_0610800,PF3D7_0610900,PF3D7_0612600,PF3D7_0614000,PF3D7_0614400,PF3D7_0614800,PF3D7_0615400,PF3D7_0616000,PF3D7_0618600,PF3D7_0619100,PF3D7_0619900,PF3D7_0620500,PF3D7_0621000,PF3D7_0621200,PF3D7_0621500,PF3D7_0622200,PF3D7_0622500,PF3D7_0622600,PF3D7_0622800,PF3D7_0623000,PF3D7_0623600,PF3D7_0623700,PF3D7_0623900,PF3D7_0624200,PF3D7_0625200,PF3D7_0625300,PF3D7_0625600,PF3D7_0627500,PF3D7_0627900,PF3D7_0628000,PF3D7_0628500,PF3D7_0628800,PF3D7_0629100,PF3D7_0629600,PF3D7_0630300,PF3D7_0630700,PF3D7_0630900,PF3D7_0703200,PF3D7_0704700,PF3D7_0705000,PF3D7_0705300,PF3D7_0705400,PF3D7_0705900,PF3D7_0706700,PF3D7_0708100,PF3D7_0709500,PF3D7_0709600,PF3D7_0710100,PF3D7_0710400,PF3D7_0711500,PF3D7_0714500,PF3D7_0715500,PF3D7_0716000,PF3D7_0716400,PF3D7_0716500,PF3D7_0716600,PF3D7_0717300,PF3D7_0717400,PF3D7_0717500,PF3D7_0717700,PF3D7_0720000,PF3D7_0720800,PF3D7_0721300,PF3D7_0722100,PF3D7_0722500,PF3D7_0723000,PF3D7_0723300,PF3D7_0723700,PF3D7_0723900,PF3D7_0725000,PF3D7_0726300,PF3D7_0727200,PF3D7_0727300,PF3D7_0729100,PF3D7_0729500,PF3D7_0730100,PF3D7_0802000,PF3D7_0802600,PF3D7_0803300,PF3D7_0803400,PF3D7_0803700,PF3D7_0804600,PF3D7_0807300,PF3D7_0807900,PF3D7_0810800,PF3D7_0812700,PF3D7_0813800,PF3D7_0816800,PF3D7_0816900,PF3D7_0817100,PF3D7_0818000,PF3D7_0818800,PF3D7_0819900,PF3D7_0821600,PF3D7_0822300,PF3D7_0822800,PF3D7_0824000,PF3D7_0824100,PF3D7_0826200,PF3D7_0828000,PF3D7_0828200,PF3D7_0829300,PF3D7_0831800,PF3D7_0903200,PF3D7_0903700,PF3D7_0904400,PF3D7_0905800,PF3D7_0906500,PF3D7_0906600,PF3D7_0908000,PF3D7_0908700,PF3D7_0909400,PF3D7_0909800,PF3D7_0909900,PF3D7_0910500,PF3D7_0910900,PF3D7_0912800,PF3D7_0913900,PF3D7_0914000,PF3D7_0914600,PF3D7_0915200,PF3D7_0917100,PF3D7_0917500,PF3D7_0918600,PF3D7_0918800,PF3D7_0918900,PF3D7_0919000,PF3D7_0920800,PF3D7_0922200,PF3D7_0922400,PF3D7_0922600,PF3D7_0922700,PF3D7_0923000,PF3D7_0924300,PF3D7_0924400,PF3D7_0924700,PF3D7_0925300,PF3D7_0925800,PF3D7_0927200,PF3D7_0928900,PF3D7_0929000,PF3D7_0931100,PF3D7_0933700,PF3D7_0933800,PF3D7_0933900,PF3D7_0934000,PF3D7_0934100,PF3D7_1002400,PF3D7_1003200,PF3D7_1003700,PF3D7_1003800,PF3D7_1005000,PF3D7_1005500,PF3D7_1006800,PF3D7_1008200,PF3D7_1008700,PF3D7_1008800,PF3D7_1008900,PF3D7_1009200,PF3D7_1010200,PF3D7_1011300,PF3D7_1011700,PF3D7_1011900,PF3D7_1012300,PF3D7_1012400,PF3D7_1012600,PF3D7_1013100,PF3D7_1014000,PF3D7_1015200,PF3D7_1015500,PF3D7_1015800,PF3D7_1015900,PF3D7_1017000,PF3D7_1017400,PF3D7_1018000,PF3D7_1018500,PF3D7_1018600,PF3D7_1019800,PF3D7_1021500,PF3D7_1021600,PF3D7_1021700,PF3D7_1022400,PF3D7_1023200,PF3D7_1024400,PF3D7_1027100,PF3D7_1027400,PF3D7_1027600,PF3D7_1028100,PF3D7_1028300,PF3D7_1029600,PF3D7_1029900,PF3D7_1030000,PF3D7_1030100,PF3D7_1030700,PF3D7_1031300,PF3D7_1032000,PF3D7_1032100,PF3D7_1032900,PF3D7_1033100,PF3D7_1033600,PF3D7_1034900,PF3D7_1035000,PF3D7_1036500,PF3D7_1037000,PF3D7_1037600,PF3D7_1037700,PF3D7_1102400,PF3D7_1104000,PF3D7_1104700,PF3D7_1105000,PF3D7_1105700,PF3D7_1106000,PF3D7_1106700,PF3D7_1107000,PF3D7_1107100,PF3D7_1107400,PF3D7_1108000,PF3D7_1108200,PF3D7_1108300,PF3D7_1109400,PF3D7_1110200,PF3D7_1110300,PF3D7_1111000,PF3D7_1111100,PF3D7_1112300,PF3D7_1112600,PF3D7_1114100,PF3D7_1116200,PF3D7_1117500,PF3D7_1117700,PF3D7_1117800,PF3D7_1118500,PF3D7_1119300,PF3D7_1119700,PF3D7_1120500,PF3D7_1121600,PF3D7_1122000,PF3D7_1123900,PF3D7_1124400,PF3D7_1124600,PF3D7_1125100,PF3D7_1125300,PF3D7_1125500,PF3D7_1126000,PF3D7_1126800,PF3D7_1126900,PF3D7_1127100,PF3D7_1127300,PF3D7_1127800,PF3D7_1129000,PF3D7_1129400,PF3D7_1129500,PF3D7_1130600,PF3D7_1133800,PF3D7_1134700,PF3D7_1135600,PF3D7_1138100,PF3D7_1138400,PF3D7_1139100,PF3D7_1140300,PF3D7_1141500,PF3D7_1142400,PF3D7_1143300,PF3D7_1144600,PF3D7_1144800,PF3D7_1144900,PF3D7_1145800,PF3D7_1147700,PF3D7_1202000,PF3D7_1202500,PF3D7_1203000,PF3D7_1203700,PF3D7_1204600,PF3D7_1205100,PF3D7_1206100,PF3D7_1206500,PF3D7_1206600,PF3D7_1207500,PF3D7_1207600,PF3D7_1209200,PF3D7_1209500,PF3D7_1209600,PF3D7_1211300,PF3D7_1211700,PF3D7_1213700,PF3D7_1213800,PF3D7_1215700,PF3D7_1216000,PF3D7_1217100,PF3D7_1218600,PF3D7_1219900,PF3D7_1220100,PF3D7_1222000,PF3D7_1223300,PF3D7_1224000,PF3D7_1224300,PF3D7_1224500,PF3D7_1224700,PF3D7_1224900,PF3D7_1225100,PF3D7_1225200,PF3D7_1225400,PF3D7_1225500,PF3D7_1226800,PF3D7_1227400,PF3D7_1227900,PF3D7_1228500,PF3D7_1230800,PF3D7_1231100,PF3D7_1231300,PF3D7_1231500,PF3D7_1231600,PF3D7_1232000,PF3D7_1234300,PF3D7_1234800,PF3D7_1235500,PF3D7_1235600,PF3D7_1235700,PF3D7_1235900,PF3D7_1236500,PF3D7_1237600,PF3D7_1237800,PF3D7_1238300,PF3D7_1238600,PF3D7_1239500,PF3D7_1239600,PF3D7_1241100,PF3D7_1241300,PF3D7_1241400,PF3D7_1241700,PF3D7_1241800,PF3D7_1242200,PF3D7_1244000,PF3D7_1244200,PF3D7_1245000,PF3D7_1246100,PF3D7_1246500,PF3D7_1246600,PF3D7_1247600,PF3D7_1247900,PF3D7_1248000,PF3D7_1248100,PF3D7_1248200,PF3D7_1249900,PF3D7_1250700,PF3D7_1250800,PF3D7_1251300,PF3D7_1251700,PF3D7_1252200,PF3D7_1301100,PF3D7_1302500,PF3D7_1303300,PF3D7_1303800,PF3D7_1304000,PF3D7_1304100,PF3D7_1304700,PF3D7_1304900,PF3D7_1306300,PF3D7_1306900,PF3D7_1307000,PF3D7_1307100,PF3D7_1307600,PF3D7_1308200,PF3D7_1308800,PF3D7_1308900,PF3D7_1309300,PF3D7_1309500,PF3D7_1309600,PF3D7_1310000,PF3D7_1310600,PF3D7_1311300,PF3D7_1311900,PF3D7_1314200,PF3D7_1314900,PF3D7_1315700,PF3D7_1316600,PF3D7_1316900,PF3D7_1317000,PF3D7_1317100,PF3D7_1319200,PF3D7_1319300,PF3D7_1320300,PF3D7_1320400,PF3D7_1320600,PF3D7_1321700,PF3D7_1324000,PF3D7_1324500,PF3D7_1324800,PF3D7_1325000,PF3D7_1325100,PF3D7_1327800,PF3D7_1328200,PF3D7_1328800,PF3D7_1329000,PF3D7_1329300,PF3D7_1329400,PF3D7_1331300,PF3D7_1331700,PF3D7_1332100,PF3D7_1332600,PF3D7_1332900,PF3D7_1334100,PF3D7_1336900,PF3D7_1337400,PF3D7_1337900,PF3D7_1338400,PF3D7_1339600,PF3D7_1340100,PF3D7_1340600,PF3D7_1340700,PF3D7_1342700,PF3D7_1343000,PF3D7_1343300,PF3D7_1343600,PF3D7_1343900,PF3D7_1344000,PF3D7_1344500,PF3D7_1344800,PF3D7_1347100,PF3D7_1349100,PF3D7_1349200,PF3D7_1349900,PF3D7_1350100,PF3D7_1350200,PF3D7_1350700,PF3D7_1352000,PF3D7_1353500,PF3D7_1354300,PF3D7_1354500,PF3D7_1355100,PF3D7_1355800,PF3D7_1357200,PF3D7_1357700,PF3D7_1357900,PF3D7_1359100,PF3D7_1359200,PF3D7_1360500,PF3D7_1362500,PF3D7_1363500,PF3D7_1364300,PF3D7_1364500,PF3D7_1364800,PF3D7_1364900,PF3D7_1365500,PF3D7_1366500,PF3D7_1366600,PF3D7_1366800,PF3D7_1367100,PF3D7_1367700,PF3D7_1368300,PF3D7_1368800,PF3D7_1369700,PF3D7_1400900,PF3D7_1401800,PF3D7_1402100,PF3D7_1402200,PF3D7_1402700,PF3D7_1404000,PF3D7_1404500,PF3D7_1404600,PF3D7_1404900,PF3D7_1405300,PF3D7_1405400,PF3D7_1405600,PF3D7_1405800,PF3D7_1406000,PF3D7_1406200,PF3D7_1406900,PF3D7_1407100,PF3D7_1407500,PF3D7_1408400,PF3D7_1408900,PF3D7_1410200,PF3D7_1411300,PF3D7_1411400,PF3D7_1411500,PF3D7_1411900,PF3D7_1412000,PF3D7_1412600,PF3D7_1414600,PF3D7_1414800,PF3D7_1415000,PF3D7_1415200,PF3D7_1415700,PF3D7_1415800,PF3D7_1416500,PF3D7_1416600,PF3D7_1416800,PF3D7_1417500,PF3D7_1417800,PF3D7_1419900,PF3D7_1420000,PF3D7_1420400,PF3D7_1420600,PF3D7_1420900,PF3D7_1421400,PF3D7_1425900,PF3D7_1426200,PF3D7_1426900,PF3D7_1427500,PF3D7_1427600,PF3D7_1427800,PF3D7_1428100,PF3D7_1428700,PF3D7_1428800,PF3D7_1429400,PF3D7_1429900,PF3D7_1430700,PF3D7_1433000,PF3D7_1433300,PF3D7_1433500,PF3D7_1433600,PF3D7_1433700,PF3D7_1434100,PF3D7_1435000,PF3D7_1435300,PF3D7_1435800,PF3D7_1436000,PF3D7_1437200,PF3D7_1437400,PF3D7_1438500,PF3D7_1438700,PF3D7_1438900,PF3D7_1439400,PF3D7_1439900,PF3D7_1440300,PF3D7_1440500,PF3D7_1441000,PF3D7_1441100,PF3D7_1441900,PF3D7_1442100,PF3D7_1443300,PF3D7_1443700,PF3D7_1443800,PF3D7_1445100,PF3D7_1445500,PF3D7_1446800,PF3D7_1448900,PF3D7_1449300,PF3D7_1449700,PF3D7_1450400,PF3D7_1450800,PF3D7_1452700,PF3D7_1453800,PF3D7_1454100,PF3D7_1454700,PF3D7_1455300,PF3D7_1456100,PF3D7_1456400,PF3D7_1457000,PF3D7_1457300,PF3D7_1457700,PF3D7_1457900,PF3D7_1458800,PF3D7_1459000,PF3D7_1460000,PF3D7_1460800,PF3D7_1461000,PF3D7_1461200,PF3D7_1461600,PF3D7_1461900,PF3D7_1463200,PF3D7_1463300,PF3D7_1463400,PF3D7_1464400,PF3D7_1464700,PF3D7_1467100,PF3D7_1468800,PF3D7_1469700,PF3D7_1470500,PF3D7_1471000,PF3D7_1471600,PF3D7_1472000,PF3D7_1472700,PF3D7_1472900,PF3D7_1474500,PF3D7_1474900,PF3D7_1475000,PF3D7_1475700,PF3D7_API04200,PF3D7_API04300,PF3D7_API04400,"
