NTSB,1616
DBLd1,1423
CIDRb1,362
DBLa0.5,353
CIDRb5,289
CIDRa2.10,226
DBLb5,189
DBLa0.13,185
CIDRg10,170
CIDRa2.6,124
DBLa0.16,123
DBLepam5,117
CIDRa2.9,114
DBLa0.1,110
DBLepam4,109
DBLb12,102
DBLb7,100
DBLg2,99
DBLa0.6,84
DBLg11,80
DBLa0.15,77
DBLb8,76
DBLb3,72
DBLe10,71
DBLa0.11,71
DBLb1,70
DBLd7,69
CIDRa3.4,69
DBLb10,66
DBLg3,64
DBLb13,59
DBLpam3,59
CIDRa3.1,58
CIDRb6,56
DBLg5,52
DBLz4,50
DBLpam1,45
DBLa0.19,42
DBLa1.1,42
DBLe3,40
DBLg6,40
DBLpam2,40
DBLg10,39
DBLa0.20,38
NTSA,37
DBLz6,36
DBLg13,35
DBLa0.18,33
DBLa0.9,31
DBLg16,30
CIDRa3.3,30
CIDRa3.2,29
DBLa1.8,29
DBLa0.3,29
DBLd3,28
DBLb4,28
DBLe6,28
DBLa0.12,28
CIDRa2.5,28
CIDRa2.3,28
CIDRpam,27
DBLa1.2,26
CIDRb7,25
CIDRa1.7,25
DBLg4,25
DBLa0.10,24
DBLb6,23
DBLa0.24,23
DBLd4,22
DBLb9,22
DBLa0.23,22
DBLd5,21
CIDRb2,20
CIDRb3,20
DBLa0.8,20
DBLa0.22,19
DBLa0.2,19
CIDRa2.2,18
CIDRg11,16
DBLe9,16
CIDRa2.11,16
CIDRg7,16
DBLe12,15
DBLa2,15
DBLb11,15
CIDRg1,15
CIDRa1.4,14
CIDRa2.1,14
DBLa0.4,14
DBLb2,13
DBLa0.14,13
CIDRa2.8,13
DBLa0.7,13
DBLa0.17,12
CIDRa4,12
CIDRb4,11
DBLz3,11
DBLg17,10
CIDRg9,10
DBLd6,9
DBLd2,9
DBLe1,9
CIDRa5,9
DBLa1.4,9
DBLg1,9
DBLg12,8
DBLd9,8
DBLa1.7,8
CIDRa1.2,8
CIDRa2.4,8
CIDRg6,8
CIDRg8,8
DBLg14,7
CIDRa6,7
CIDRa1.5,7
CIDRa2.7,6
DBLa1.6,5
DBLg15,5
DBLd8,5
DBLa0.21,5
DBLg8,5
CIDRg4,5
NTSpam,5
CIDRg12,4
DBLz2,4
CIDRg2,4
DBLe4,3
DBLe7,3
DBLe14,3
CIDRg3,3
DBLz1,2
CIDRa3.5,2
DBLa1.5,2
DBLz5,2
CIDRg5,2
DBLa1.3,1
CIDRa1.6,1
DBLe13,1
DBLg9,1
DBLg7,1
