DBLd1,2797
DBLg10,927
DBLb10,920
NTSB,709
CIDRb1,627
DBLa0.5,605
CIDRa2.4,440
DBLd4,374
DBLa0.13,373
DBLa0.11,328
DBLa0.16,314
DBLg2,306
CIDRa2.6,303
CIDRa2.9,277
CIDRa3.4,272
DBLd5,264
DBLa0.1,253
DBLd2,249
DBLb8,247
CIDRg5,234
CIDRg10,230
CIDRg4,219
DBLb5,213
DBLe13,199
CIDRa3.1,196
DBLa0.15,180
DBLa0.9,180
DBLe2,172
DBLg11,155
DBLg6,155
CIDRa2.8,153
DBLb3,148
DBLg4,145
CIDRa3.3,132
DBLa0.14,128
DBLg1,118
CIDRa2.3,117
CIDRg6,114
DBLe6,113
DBLa2,113
DBLb1,111
DBLg5,110
CIDRa2.10,98
DBLb7,94
DBLa0.12,91
DBLa0.3,90
CIDRg11,89
DBLa1.6,89
DBLa0.19,88
DBLa0.8,86
DBLz6,85
DBLa0.22,84
CIDRa2.5,84
DBLb11,80
DBLa0.20,77
DBLa0.24,76
CIDRa2.2,76
DBLg9,69
DBLd6,67
DBLb6,67
DBLd7,65
DBLb2,65
CIDRg9,65
DBLa1.2,64
CIDRg2,64
CIDRg8,64
CIDRa3.2,63
CIDRa2.1,59
DBLa0.23,58
DBLe1,56
DBLg13,54
DBLb12,51
DBLg14,48
CIDRg12,46
DBLe5,46
DBLepam4,46
DBLg17,45
DBLa1.8,45
DBLb13,42
DBLe9,42
CIDRg7,42
DBLz3,40
DBLe7,40
DBLa0.17,40
CIDRa1.4,39
DBLpam2,38
DBLpam3,36
DBLg15,35
CIDRb7,35
DBLe4,35
CIDRg1,35
DBLd3,34
DBLe3,34
DBLa1.1,34
DBLa0.6,34
DBLz5,32
DBLepam5,32
DBLe10,29
DBLa0.18,28
DBLb9,27
CIDRb5,26
DBLa0.2,25
DBLa0.7,25
DBLb4,24
CIDRb6,24
DBLg3,24
DBLpam1,24
DBLa0.4,23
CIDRa1.2,22
DBLg8,22
DBLe11,20
DBLa0.10,18
CIDRa4,18
DBLg18,17
CIDRpam,16
DBLd8,16
DBLa0.21,16
DBLg7,16
DBLe12,15
CIDRb4,14
NTSA,13
CIDRb2,12
DBLa1.5,12
DBLd9,11
CIDRa2.11,10
CIDRd1,10
DBLa1.3,8
DBLg16,7
CIDRa2.7,7
DBLz4,7
CIDRb3,6
DBLe8,6
CIDRa5,6
DBLe14,4
CIDRa3.5,4
CIDRa6,4
DBLa1.4,4
CIDRa1.5,4
CIDRg3,3
DBLa1.7,3
CIDRa1.7,3
DBLg12,2
CIDRa1.8,2
NTSpam,1
