NTSB,4396
DBLd1,3253
DBLz4,949
CIDRb1,869
CIDRb5,819
DBLe3,805
DBLe2,605
DBLe7,499
CIDRb7,428
DBLa0.5,421
DBLa0.13,352
CIDRa2.6,341
DBLa1.1,333
DBLb11,328
CIDRa2.5,325
DBLa0.11,312
DBLe5,309
CIDRa2.9,295
DBLd4,285
DBLz2,285
DBLa0.19,278
DBLg16,260
DBLg1,257
DBLg17,249
DBLg8,232
DBLb8,222
DBLb5,211
DBLb3,194
DBLe1,194
DBLb12,193
CIDRa2.8,184
DBLd5,183
DBLg10,178
DBLb6,175
DBLb1,167
CIDRa3.1,167
DBLg9,167
DBLa0.16,154
CIDRa3.2,150
DBLg11,142
CIDRa1.2,142
DBLg3,142
CIDRb6,137
DBLb13,129
DBLa0.24,110
DBLa0.1,98
DBLd7,96
NTSA,89
DBLepam4,88
DBLg12,84
DBLa1.6,81
CIDRd1,77
DBLepam5,75
DBLg13,74
DBLe9,72
DBLa0.17,71
DBLb7,68
DBLb2,68
CIDRa2.3,68
DBLb10,66
DBLg6,66
DBLpam3,64
DBLa0.6,62
DBLa0.20,61
CIDRg10,60
CIDRa2.11,60
DBLb4,58
DBLe10,57
DBLa0.15,57
DBLa1.8,56
CIDRa1.4,56
DBLz5,54
DBLa2,54
CIDRa5,53
DBLe6,52
DBLg7,52
DBLa1.2,51
DBLa0.14,49
DBLd8,44
CIDRb2,44
DBLa0.23,44
DBLg5,44
DBLz3,40
DBLa0.22,39
DBLz6,38
CIDRa3.4,36
DBLg4,35
DBLpam2,35
DBLa0.10,33
DBLd3,32
CIDRa2.10,31
DBLa0.3,30
DBLb9,26
DBLe11,26
CIDRb4,24
CIDRa3.3,24
DBLa0.9,23
DBLd6,21
DBLd2,20
DBLa0.21,20
DBLa0.12,20
DBLa0.2,20
CIDRpam,18
DBLa0.18,18
CIDRb3,16
DBLpam1,16
CIDRg5,15
DBLg2,15
DBLe14,14
CIDRa4,14
CIDRa1.5,14
CIDRa2.2,12
DBLz1,9
DBLe4,9
DBLd9,9
DBLa0.8,9
DBLa1.4,8
DBLa0.4,8
CIDRa2.4,7
DBLg14,6
CIDRg3,6
DBLa1.5,6
DBLa1.7,5
CIDRa1.7,5
CIDRa2.7,5
CIDRa2.1,5
CIDRg4,5
CIDRg7,5
CIDRg6,5
CIDRg12,4
DBLa1.3,4
CIDRg1,4
DBLg15,3
CIDRg11,3
CIDRa6,3
DBLe12,3
DBLa0.7,3
CIDRg9,2
CIDRa1.1,2
NTSpam,2
CIDRg8,2
CIDRd2,1
