DBLd1,3371
NTSB,1638
DBLa0.3,782
CIDRb5,613
CIDRb1,605
CIDRa3.2,520
CIDRa2.3,510
DBLa0.1,504
DBLa0.15,481
DBLa0.13,453
DBLd4,396
CIDRa3.1,383
CIDRa2.2,348
DBLb5,317
DBLa0.19,305
DBLz4,301
DBLa0.11,293
CIDRa3.4,262
CIDRg10,261
DBLa0.9,232
DBLa0.6,202
DBLa0.7,200
DBLa0.5,182
DBLa0.12,175
DBLa0.24,170
DBLa0.23,167
CIDRg1,165
DBLd7,162
CIDRa4,144
CIDRb7,143
DBLa0.22,143
DBLa0.8,135
DBLd5,134
DBLd3,134
DBLa1.6,131
CIDRa3.3,130
DBLb11,130
DBLa0.16,124
DBLg17,114
DBLg5,113
DBLb6,112
DBLg9,108
DBLe1,107
DBLg16,102
DBLa0.17,102
CIDRa5,95
DBLg1,95
DBLg13,94
DBLa0.10,92
DBLb12,91
DBLa1.1,88
CIDRd1,87
DBLg10,84
CIDRb6,84
DBLg8,84
DBLb8,82
CIDRa2.10,79
CIDRa2.4,78
DBLg7,77
DBLz6,74
DBLg11,73
NTSA,68
DBLg3,68
DBLb2,67
DBLa0.4,64
DBLa0.20,62
DBLa1.8,61
DBLb4,59
DBLb3,59
CIDRg8,59
DBLa0.18,58
DBLz2,56
DBLe4,56
DBLa2,56
DBLz1,55
DBLz3,55
DBLa0.21,52
DBLe11,49
CIDRg7,49
CIDRa2.8,48
DBLa0.14,46
DBLb7,45
DBLb10,44
DBLe5,42
DBLd2,41
DBLd9,41
CIDRb2,39
CIDRa1.2,39
DBLe6,37
DBLb13,36
CIDRa2.5,36
DBLd6,35
DBLe9,35
DBLa0.2,35
DBLe12,32
DBLg12,30
DBLg6,29
CIDRa2.9,28
CIDRg5,28
DBLg14,27
DBLz5,27
DBLa1.7,26
CIDRa2.6,26
CIDRa2.1,26
CIDRg2,25
CIDRa2.7,25
CIDRb4,24
CIDRg12,22
DBLb1,21
CIDRb3,19
DBLa1.4,17
DBLg4,17
CIDRg11,16
DBLd8,16
CIDRd2,16
DBLa1.2,14
CIDRg9,12
CIDRg4,9
DBLb9,8
CIDRa6,8
DBLg15,7
DBLe3,6
CIDRa1.8,6
DBLg18,5
CIDRpam,5
CIDRa3.5,5
CIDRa1.6,5
DBLpam2,5
DBLepam5,4
DBLa1.3,4
DBLe10,3
CIDRa2.11,3
DBLg2,3
DBLpam3,3
DBLe14,2
DBLa1.5,2
CIDRa1.1,2
DBLpam1,2
DBLe7,1
DBLepam4,1
CIDRg3,1
CIDRa1.3,1
CIDRa1.7,1
CIDRg6,1
NTSpam,1
