DBLd1,16134
NTSB,10055
CIDRb1,2531
DBLb5,2344
CIDRa3.1,1873
CIDRb5,1839
CIDRa2.2,1701
DBLa0.11,1571
DBLa0.1,1399
CIDRa2.4,1347
DBLb1,1315
DBLa0.15,1232
DBLz6,1187
DBLb8,1177
DBLz4,1021
DBLa0.7,987
DBLa0.12,915
DBLd4,897
DBLb3,887
DBLa0.13,870
DBLa0.8,818
DBLd9,815
DBLe6,798
CIDRa3.2,782
CIDRa5,733
DBLa0.3,724
DBLd5,722
DBLa0.5,685
CIDRg7,660
CIDRg2,652
DBLg11,630
DBLg3,607
DBLb12,603
DBLg5,597
CIDRg10,581
DBLa0.9,574
DBLd7,546
DBLz1,546
CIDRb6,544
DBLa0.16,543
DBLa0.10,538
DBLg2,531
CIDRa4,492
DBLg8,487
DBLb10,478
DBLb6,477
CIDRg9,477
DBLe5,475
DBLa0.4,463
DBLe9,456
DBLg15,448
DBLa1.4,436
CIDRg11,417
DBLa0.22,416
DBLg4,415
DBLb4,405
DBLe1,400
DBLa1.2,382
CIDRb4,381
CIDRa3.4,372
DBLb7,355
CIDRg1,354
DBLb9,353
DBLa0.23,350
DBLa0.24,343
DBLa0.18,323
CIDRg4,323
DBLd3,319
CIDRa6,318
DBLz3,308
DBLa1.1,303
CIDRb3,302
DBLb2,298
CIDRb7,293
DBLg10,291
DBLg13,289
DBLa0.14,288
CIDRa1.3,288
DBLd2,282
DBLa0.21,279
NTSA,274
DBLa0.17,264
DBLa0.6,262
CIDRa1.4,254
DBLa0.20,247
CIDRa2.9,242
CIDRa2.5,228
CIDRa2.3,210
CIDRa2.7,203
DBLa1.8,202
CIDRa1.7,200
CIDRa2.1,196
CIDRa2.6,196
DBLg12,190
DBLg6,188
CIDRg12,179
DBLb13,178
CIDRa2.8,176
DBLa0.19,160
DBLg14,155
DBLe3,155
DBLg9,149
DBLe14,143
DBLa2,142
CIDRa2.11,133
CIDRa1.6,130
DBLg1,111
CIDRg5,108
DBLepam5,104
DBLz2,103
DBLa1.6,102
DBLz5,101
DBLd6,99
CIDRa2.10,97
CIDRg8,97
DBLa0.2,94
CIDRa3.3,93
DBLa1.5,85
DBLg18,82
DBLg16,76
DBLb11,71
DBLepam4,70
DBLe12,64
CIDRa1.5,60
DBLd8,59
DBLpam3,59
DBLe10,58
DBLg17,55
DBLa1.7,53
CIDRa1.1,40
CIDRpam,39
CIDRb2,38
DBLpam2,37
DBLg7,29
DBLpam1,29
DBLe11,26
DBLe7,23
CIDRa1.2,22
DBLe4,19
DBLe13,18
DBLe8,18
CIDRg6,18
DBLe2,16
CIDRa3.5,14
CIDRg3,9
CIDRd1,8
CIDRd2,5
DBLa1.3,4
NTSpam,4
CIDRa1.8,1
