NTSB,1046
DBLd1,878
DBLa0.13,157
DBLa0.5,151
CIDRb1,141
DBLb5,128
CIDRb5,109
DBLa0.1,96
CIDRa3.4,88
DBLz6,86
DBLa0.16,85
DBLd5,82
CIDRa2.3,82
DBLb10,79
CIDRa3.1,77
DBLa0.19,73
DBLa0.11,67
CIDRa2.5,67
DBLb3,65
CIDRb6,65
CIDRa2.6,63
DBLz4,61
DBLz1,59
DBLe9,59
DBLg8,58
DBLd7,57
DBLa0.15,56
CIDRg10,54
CIDRa2.10,53
DBLg1,53
DBLb13,50
DBLb11,50
DBLa0.9,50
DBLe1,47
CIDRa2.9,42
DBLg3,42
DBLd4,41
DBLb6,40
DBLe5,36
DBLd2,34
DBLb4,34
DBLe12,34
DBLa0.22,33
DBLb8,32
DBLa1.1,31
DBLa0.17,30
DBLa0.14,29
DBLb2,28
DBLa0.24,28
DBLz5,27
DBLb12,26
CIDRa2.2,26
CIDRa2.8,25
CIDRa2.4,25
CIDRa6,24
CIDRa2.7,23
CIDRb3,22
DBLa0.23,22
DBLa0.12,22
CIDRa3.2,22
DBLa2,22
CIDRg7,22
CIDRb2,21
DBLg11,20
CIDRb4,20
DBLe6,20
DBLa0.18,20
DBLg9,20
CIDRa2.1,18
DBLa0.3,18
DBLb9,17
CIDRb7,17
CIDRg9,17
DBLg10,16
DBLe11,16
DBLz2,15
CIDRa3.3,15
DBLd3,14
DBLe3,13
DBLa0.4,13
DBLb7,12
CIDRg2,12
DBLa1.8,12
CIDRg4,12
DBLa0.6,12
DBLb1,11
DBLa0.21,11
DBLa1.2,11
CIDRa1.2,11
CIDRg5,11
DBLg7,11
DBLg5,11
DBLd6,9
NTSA,9
DBLa0.10,9
CIDRa4,9
CIDRg1,9
DBLa0.7,9
DBLg15,8
DBLd8,8
DBLe4,8
CIDRg12,7
DBLa0.20,7
CIDRa1.4,7
DBLg14,6
DBLg12,6
CIDRg11,6
DBLe2,6
DBLa0.8,6
DBLg13,5
DBLa0.2,5
DBLe7,4
CIDRa5,4
DBLa1.7,4
DBLg17,3
DBLz3,3
DBLd9,3
CIDRg8,3
DBLg16,2
DBLe14,2
DBLg2,2
DBLg6,2
DBLpam2,2
DBLa1.6,1
CIDRa3.5,1
CIDRg3,1
DBLa1.4,1
DBLg4,1
